house,year,name_jp,district,districttype,party_jp,party_id,party_en,result,experience,experience_lab,female,gender_lab,age,age_group,borninku,home_lab,educ_type,educ_lab,dynastic,dynastic_lab,busi_emp,busi_exec,celeb,bcrat,localbcrat,pref_assy,pref_gov,sec,magnitude,city_assy,anylocal_assy,mayor,totcruns,totcwins,kucode,region,prcode,inc,camp,ku_vote,ku_totvote,ku_electorate,ku_voteshare,ku_rank,ku_ncand,pr_partyvote,pr_totvote,pr_electorate,pr_voteshare,pr_m,pr_partyseats,pr_rank,pr_ncand,pr_rerank,poptotal,popmale,popfemale,popunder15,popover65,popdid,popdensity,byear,bplace,bplace_id,background_jp,background_eng,busi,priorwins,incumbent2,incdummy2,hc,bcrat_id,news,union,agri,celeb_id,qual,educ,law,med,relig,police,pubcorp,mili,juku,kobo,dynasty,family,pre_local,pre_cand,pre_mp,seshu,junior,cablegacy,pre_fam,cabappt,cabexp,junappt,junexp,pm,pid,party_en_orig,borninken
HR,2014,衛藤征士郎,Oita 2,SMD,自民党,1,LDP,1,6,"Currently in office, 3+ terms",0,Male,73,Over_70,1,Born inside district,2,Private university,0,None,0,0,0,0,0,0,0,0,1,0,0,1,11,11,4402,Kyushu,0,1,1,86363,164045,291002,0.526459203,1,3,,,,,,,,,,350671,163625,187046,41206,115300,77798,0.2219977,1941,大分県玖珠町,4402,［元］副議長▽党外交・経済連携本部長［歴］防衛庁長官▽副外相▽早大院,"UH, mayor",0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,1,0,1,0,10545,LDP,1
HR,2014,吉川元,Oita 2,SMD,社会民主党,2,SDP,2,2,"Currently in office, 1 term",0,Male,48,40-49,0,Born outside district,0,High school,0,None,0,0,0,0,0,0,0,1,1,0,0,0,2,2,4402,Kyushu,110000,2,2,59775,164045,291002,0.364381725,2,3,306935,5830358,11816652,0.05264428,21,1,1,5,1,350671,163625,187046,41206,115300,77798,0.2219977,1966,香川県丸亀市,37,党政審会長［歴］党社会新報政治部記者▽衆院議員秘書▽神戸大中退,"MP secretary, newspaper reporter",0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,11396,SDP,0
HR,2014,山下魁,Oita 2,SMD,共産党,5,JCP,0,0,No experience,0,Male,37,Under_40,1,Born inside district,0,High school,0,None,1,0,0,0,0,0,0,0,1,0,0,0,4,0,4402,Kyushu,0,0,5,17907,164045,291002,0.109159072,3,3,,,,,,,,,,350671,163625,187046,41206,115300,77798,0.2219977,1976,由布市,4402,党県常任委員［歴］会社員▽民青同盟中央委員▽ＮＨＫ学園高,party youth org.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,13287,JCP,1
HR,2014,岩屋毅,Oita 3,SMD,自民党,1,LDP,1,6,"Currently in office, 3+ terms",0,Male,57,50-59,1,Born inside district,2,Private university,0,None,0,0,0,0,0,1,0,1,1,0,1,0,9,7,4403,Kyushu,110000,1,1,106257,172303,312569,0.616686883,1,3,2001264,5830358,11816652,0.343248905,21,8,1,38,0,387106,180840,206266,47717,111703,136940,0.3537532,1957,大分県別府市,4403,［元］副外相▽党政治制度改革実行本部長［歴］県議▽党安全保障調査会長▽早大,"loc pol, MP sec",0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,1,0,11250,LDP,1
HR,2014,大塚光義,Oita 3,SMD,共産党,5,JCP,0,0,No experience,0,Male,59,50-59,0,Born outside district,2,Private university,0,None,1,0,0,0,0,0,0,0,1,1,1,0,2,0,4403,Kyushu,0,0,5,17657,172303,312569,0.102476451,3,3,,,,,,,,,,387106,180840,206266,47717,111703,136940,0.3537532,1955,大分県豊後大野市,4402,党北部地区委員長［歴］大分民主商工会職員▽挾間町議▽大阪工大,town assy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,16259,JCP,1
HR,2014,浦野英樹,Oita 3,SMD,民主党,16,DPJ,0,0,No experience,0,Male,45,40-49,1,Born inside district,1,Local public university,0,None,1,0,0,0,0,0,0,0,1,1,1,0,1,0,4403,Kyushu,110000,0,4,48389,172303,312569,0.280836666,2,3,944093,5830358,11816652,0.161927106,21,3,2,16,12,387106,180840,206266,47717,111703,136940,0.3537532,1969,大分県大分市,4401,社会保険労務士▽行政書士［歴］会社員▽東京都三鷹市議▽都立大,"municipal assembly, labor/social security attorney, company employee",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,19528,DPJ,1
HR,2014,逢沢一郎,Okayama 1,SMD,自民党,1,LDP,1,6,"Currently in office, 3+ terms",0,Male,60,60-69,1,Born inside district,2,Private university,2,National-level elected politician,0,0,0,0,0,0,0,0,1,0,0,0,10,10,3301,Chugoku,90000,1,1,90059,161299,351645,0.558335762,1,3,1183903,3102524,6116465,0.381593503,11,5,1,26,0,448285,217659,230626,62081,91930,321044,0.71617,1954,岡山県岡山市,3301,［元］党国対委員長［歴］副外相▽議運委員長▽党総裁特別補佐▽慶大,"Matsushita, interest group",0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,逢沢,0,1,1,1,1,0,"逢沢英雄 (father), 逢沢寛 (grandfather)",0,0,0,1,0,10058,LDP,1
HR,2014,向谷千鳥,Okayama 1,SMD,共産党,5,JCP,0,0,No experience,1,Female,56,50-59,0,Born outside district,0,High school,0,None,1,0,0,0,0,0,0,0,1,1,1,0,1,0,3301,Chugoku,0,0,5,15105,161299,351645,0.093645962,3,3,,,,,,,,,,448285,217659,230626,62081,91930,321044,0.71617,1958,兵庫県,28,党岡山地区女性部長［歴］保育園職員▽東京都武蔵野市議▽兵庫・伊丹北高,"municipal assembly (different city--Tokyo), childcare worker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,19583,JCP,0
HR,2014,高井崇志,Okayama 1,SMD,維新の党,35,JIP,2,1,"Formerly in office, 1 term",0,Male,45,40-49,0,Born outside district,3,University of Tokyo,0,None,0,1,0,1,0,0,0,1,1,0,0,0,3,2,3301,Chugoku,90000,0,1,56135,161299,351645,0.348018277,2,3,394306,3102524,6116465,0.127092006,11,1,1,3,1,448285,217659,230626,62081,91930,321044,0.71617,1969,北海道函館市,1,ＩＴ会社社長［歴］総務省事業政策課課長補佐▽参院議員秘書▽東大,"bureaucrat, MP sec, business president",1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,,0,0,0,0,0,12374,JRP,0
HR,2014,山下貴司,Okayama 2,SMD,自民党,1,LDP,1,2,"Currently in office, 1 term",0,Male,49,40-49,1,Born inside district,3,University of Tokyo,0,None,0,0,0,1,0,0,0,0,1,0,0,0,2,2,3302,Chugoku,90000,1,1,71436,144039,287815,0.495949014,1,3,1183903,3102524,6116465,0.381593503,11,5,1,26,0,353808,168005,185803,48694,87015,176207,0.4980215,1965,岡山市,3302,弁護士［歴］東京地検特捜部検事▽在米日本大使館１等書記官▽東大,"lawyer, bureaucrat",0,1,1,1,0,32,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,,0,0,0,0,0,13288,LDP,1
HR,2014,井上素子,Okayama 2,SMD,共産党,5,JCP,0,0,No experience,1,Female,67,60-69,1,Born inside district,2,Private university,0,None,0,0,0,0,0,0,0,0,1,1,1,0,2,0,3302,Chugoku,0,0,5,15652,144039,287815,0.108665014,3,3,,,,,,,,,,353808,168005,185803,48694,87015,176207,0.4980215,1947,岡山県玉野市,3302,党地区役員・２区国政対策委員長［歴］玉野市議▽日本社会事業大,municipal assembly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,10324,JCP,1
HR,2014,津村啓介,Okayama 2,SMD,民主党,16,DPJ,2,6,"Currently in office, 3+ terms",0,Male,43,40-49,0,Born outside district,3,University of Tokyo,0,None,0,0,0,1,0,0,0,0,1,0,0,0,5,5,3302,Chugoku,90000,2,4,56951,144039,287815,0.395385972,2,3,529819,3102524,6116465,0.170770315,11,2,1,10,2,353808,168005,185803,48694,87015,176207,0.4980215,1971,岡山県津山市,3303,［元］内閣政務官▽党青年委員会顧問［歴］日銀職員▽党政調副会長▽東大,Bank of Japan,0,3,2,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,,0,0,0,1,0,17073,DPJ,1
HR,2014,阿部俊子,Okayama 3,SMD,自民党,1,LDP,2,6,"Currently in office, 3+ terms",1,Female,55,50-59,0,Born outside district,2,Private university,0,None,0,0,0,0,0,0,0,0,1,0,0,0,4,4,3303,Chugoku,90000,2,1,57647,150153,283475,0.383921733,2,3,1183903,3102524,6116465,0.381593503,11,5,1,26,1,346841,164564,182277,44767,103058,48784,0.140652345,1959,宮城県,4,副農相［歴］党国対副委員長▽外務政務官▽厚労委理事▽米イリノイ州立大院,medicine (nurse),0,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,1,1,0,10027,LDP,0
HR,2014,古松国昭,Okayama 3,SMD,共産党,5,JCP,0,0,No experience,0,Male,69,60-69,1,Born inside district,0,High school,0,None,1,0,0,0,0,0,0,0,1,0,0,0,2,0,3303,Chugoku,0,0,5,18654,150153,283475,0.124233282,3,3,,,,,,,,,,346841,164564,182277,44767,103058,48784,0.140652345,1945,岡山県備前市,3303,党県委員・３区国政対策委員長［歴］松下電器社員▽香川・詫間電波高,business employee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,古松,0,0,0,0,0,0,,0,0,0,0,0,12114,JCP,1
HR,2014,平沼赳夫,Okayama 3,SMD,次世代の党,39,PFG,1,6,"Currently in office, 3+ terms",0,Male,75,Over_70,0,Born outside district,2,Private university,3,Cabinet minister,0,0,0,0,0,0,0,1,1,0,0,0,14,12,3303,Chugoku,90000,1,1,73852,150153,283475,0.491844985,1,3,109016,3102524,6116465,0.035137843,11,0,1,4,0,346841,164564,182277,44767,103058,48784,0.140652345,1939,東京市渋谷区代々木大山町,13,党首▽拉致議連会長［歴］日本維新の会国会議員団代表▽慶大,"MP secretary, business employee",0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,平沼,0,1,1,0,1,1,"平沼騏一郎 (great uncle, prewar), 徳川慶光 (father-in-law, HP)",0,1,0,1,0,18509,PFG,0
HR,2014,橋本岳,Okayama 4,SMD,自民党,1,LDP,1,4,"Currently in office, 2 terms",0,Male,40,40-49,0,Born outside district,2,Private university,3,Cabinet minister,0,0,0,0,0,0,0,0,1,0,0,0,4,3,3304,Chugoku,90000,1,1,91189,180156,368880,0.506166878,1,3,1183903,3102524,6116465,0.381593503,11,5,1,26,0,458271,221649,236622,67745,101217,286147,0.6244056,1974,岡山県総社市,3305,厚労政務官［歴］三菱総合研究所研究員▽党国対副委員長▽慶大院,education,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,橋本,0,1,1,1,1,1,"橋本龍太郎 (father), 橋本大二郎 (uncle, Kochi Gov., unsuccessful), 片岡久議 (brother-in-law, unsuccessful), 橋本龍伍 (grandfather), 大野緑一郎 (great grandfather, HP)",0,0,1,1,0,11713,LDP,1
HR,2014,垣内雄一,Okayama 4,SMD,共産党,5,JCP,0,0,No experience,0,Male,50,50-59,0,Born outside district,2,Private university,0,None,1,0,0,0,0,0,0,0,1,0,0,0,4,0,3304,Chugoku,0,0,5,13629,180156,368880,0.075651102,3,3,,,,,,,,,,458271,221649,236622,67745,101217,286147,0.6244056,1964,岡山県玉野市,3302,党県常任委員・倉敷地区委員長［歴］党岡山地区副委員長▽神戸学院大,COOP employee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,11065,JCP,1
HR,2014,柚木道義,Okayama 4,SMD,民主党,16,DPJ,2,6,"Currently in office, 3+ terms",0,Male,42,40-49,1,Born inside district,1,Local public university,0,None,1,0,0,0,0,0,0,0,1,0,0,0,5,4,3304,Chugoku,90000,2,4,75338,180156,368880,0.41818202,2,3,529819,3102524,6116465,0.170770315,11,2,1,10,1,458271,221649,236622,67745,101217,286147,0.6244056,1972,岡山県倉敷市,3304,［元］財務政務官▽党政調副会長・県代表［歴］会社員▽党県幹事長▽岡山大,business employee,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,,0,0,0,1,0,19213,DPJ,1
HR,2014,加藤勝信,Okayama 5,SMD,自民党,1,LDP,1,6,"Currently in office, 3+ terms",0,Male,59,50-59,1,Born inside district,3,University of Tokyo,3,Cabinet minister,0,0,0,1,0,0,0,1,1,0,0,0,6,5,3305,Chugoku,90000,1,1,105969,133662,275296,0.792813215,1,2,1183903,3102524,6116465,0.381593503,11,5,1,26,0,338071,161291,176780,41566,101498,54578,0.161439461,1955,岡山県倉敷市に生まれ、東京都杉並区で育つ,3305,官房副長官▽内閣人事局長▽党県会長［歴］党副幹事長▽東大,"MP secretary, bureaucrat, education",0,3,1,1,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,加藤3,0,1,1,0,1,1,"加藤六月 (adoptive father-in-law), 加藤武徳 (uncle-in-law, HC), 加藤紀文 (cousin-in-law, HC)",0,0,1,1,0,10898,LDP,1
HR,2014,美見芳明,Okayama 5,SMD,共産党,5,JCP,0,0,No experience,0,Male,57,50-59,1,Born inside district,1,Local public university,0,None,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3305,Chugoku,0,0,5,27693,133662,275296,0.207186785,2,2,,,,,,,,,,338071,161291,176780,41566,101498,54578,0.161439461,1957,岡山県真庭市,3305,党県委員・５区国政対策委員長［歴］党県常任委員▽姫路工大,company employee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,18207,JCP,1
HR,2014,国場幸之助,Okinawa 1,SMD,自民党,1,LDP,2,2,"Currently in office, 1 term",0,Male,41,40-49,1,Born inside district,2,Private university,2,National-level elected politician,0,0,0,0,0,1,0,0,1,0,1,0,4,2,4701,Kyushu,110000,1,1,53241,145504,262269,0.365907466,2,3,2001264,5830358,11816652,0.343248905,21,8,1,38,4,329520,159169,170351,53419,58972,314951,0.9557872,1973,沖縄県那覇市,4701,党青年局次長［歴］県議▽党県青年局長・幹事長代理・副会長▽早大,"prefectural assembly, party position",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,國場,1,1,1,0,1,0,國場幸昌 （great uncle）,0,0,0,0,0,12602,LDP,1
HR,2014,赤嶺政賢,Okinawa 1,SMD,共産党,5,JCP,1,6,"Currently in office, 3+ terms",0,Male,66,60-69,1,Born inside district,1,Local public university,0,None,0,0,0,0,0,0,0,0,1,1,1,0,6,6,4701,Kyushu,110000,2,5,57935,145504,262269,0.398167748,1,3,532454,5830358,11816652,0.091324409,21,2,1,5,0,329520,159169,170351,53419,58972,314951,0.9557872,1947,沖縄県那覇市,4701,党県委員長・党幹部会委員［歴］高校教諭▽那覇市議▽東京教育大,"loc pol, educ, labor",0,3,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,15602,JCP,1
HR,2014,下地幹郎,Okinawa 1,SMD,維新の党,35,JIP,2,5,"Formerly in office, 3+ terms",0,Male,53,50-59,0,Born outside district,2,Private university,1,Local-level elected politician,0,1,0,0,0,0,0,0,1,0,0,0,7,5,4701,Kyushu,110000,0,1,34328,145504,262269,0.235924786,3,3,756029,5830358,11816652,0.129671111,21,3,1,6,3,329520,159169,170351,53419,58972,314951,0.9557872,1961,宮古島市,4704,［元］郵政担当相［歴］沖縄政務次官▽経産政務官▽国民新党幹事長▽中央学院大,business (executive),1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,,0,1,0,1,0,10856,JRP,1
HR,2014,宮崎政久,Okinawa 2,SMD,自民党,1,LDP,2,2,"Currently in office, 1 term",0,Male,49,40-49,0,Born outside district,2,Private university,0,None,0,0,0,0,0,0,0,0,1,0,0,0,2,2,4702,Kyushu,110000,2,1,52156,137937,274583,0.378114647,2,2,2001264,5830358,11816652,0.343248905,21,8,1,38,7,349967,171418,178549,64414,53902,258477,0.7385754,1965,埼玉県,11,弁護士▽党財務金融副部会長［歴］那覇青年会議所理事長▽県法律顧問▽明大,lawyer,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,11601,LDP,0
HR,2014,照屋寛徳,Okinawa 2,SMD,社会民主党,2,SDP,1,6,"Currently in office, 3+ terms",0,Male,69,60-69,0,Born outside district,1,Local public university,0,None,0,0,0,0,0,1,0,0,1,0,1,0,5,5,4702,Kyushu,110000,1,2,85781,137937,274583,0.621885353,1,2,306935,5830358,11816652,0.05264428,21,1,1,5,0,349967,171418,178549,64414,53902,258477,0.7385754,1945,沖縄県具志川市（現うるま市）(サイパン島米軍捕虜収容所),4703,党国対委員長▽弁護士［歴］県議▽参院議員▽副党首・県委員長▽琉球大,"lawyer, local politician, upper house",0,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,14572,SDP,1
HR,2014,比嘉奈津美,Okinawa 3,SMD,自民党,1,LDP,2,2,"Currently in office, 1 term",1,Female,56,50-59,1,Born inside district,2,Private university,0,None,0,0,0,0,0,0,0,0,1,0,0,0,2,2,4703,Kyushu,110000,1,1,59491,148601,298831,0.400340509,2,2,2001264,5830358,11816652,0.343248905,21,8,1,38,6,375041,185381,189660,66658,67330,200072,0.533467,1958,沖縄市,4703,歯科医師▽党女性局次長［歴］県歯科医師会副会長▽福岡歯科大,dentist,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,18156,LDP,1
HR,2014,玉城デニー,Okinawa 3,SMD,生活の党,36,PLP,1,4,"Currently in office, 2 terms",0,Male,55,50-59,1,Born inside district,2,Private university,0,None,0,0,1,0,0,0,0,0,1,1,1,0,4,3,4703,Kyushu,110000,2,4,89110,148601,298831,0.599659491,1,2,104895,5830358,11816652,0.017991177,21,0,1,3,0,375041,185381,189660,66658,67330,200072,0.533467,1959,沖縄県与那城村（現うるま市）,4703,党幹事長代理［歴］ラジオパーソナリティー▽上智社会福祉専門学校,"business employee, radio talent, municipal assembly",0,2,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,11749,Seikatsu,1
HR,2014,西銘恒三郎,Okinawa 4,SMD,自民党,1,LDP,2,6,"Currently in office, 3+ terms",0,Male,60,60-69,1,Born inside district,2,Private university,2,National-level elected politician,0,0,0,0,0,1,0,1,1,0,1,0,5,4,4704,Kyushu,110000,1,1,65838,137065,273173,0.480341444,2,2,2001264,5830358,11816652,0.343248905,21,8,1,38,3,338290,167360,170930,61822,60303,157251,0.4648408,1954,沖縄県島尻郡知念村(現・沖縄県南城市）,4704,副総務相［歴］知事秘書▽県議▽党県幹事長・会長▽国交政務官▽上智大,"pref assy, gov secretary",0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,西銘,0,1,1,0,1,0,"西銘順治 (father), 西銘順志郎 (older brother, HC)",0,0,1,1,0,15313,LDP,1
HR,2014,仲里利信,Okinawa 4,SMD,無所属（自民）,1.5,Independent,1,0,No experience,0,Male,77,Over_70,1,Born inside district,1,Local public university,0,None,0,1,0,0,0,1,0,0,1,0,1,0,1,1,4704,Kyushu,0,0,1,71227,137065,273173,0.519658556,1,2,,,,,,,,,,338290,167360,170930,61822,60303,157251,0.4648408,1937,沖縄県,4704,［元］県議長▽農業［歴］会社経営▽県議▽自民党県幹事長▽琉球大,"prefectural assembly, agriculture, business manager",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,19714,LDPI,1
HR,2014,大西宏幸,Osaka 1,SMD,自民党,1,LDP,2,0,No experience,0,Male,47,40-49,1,Born inside district,2,Private university,1,Local-level elected politician,0,1,0,0,0,0,0,0,1,1,1,0,2,1,2701,Kinki,80000,0,1,71648,177127,403593,0.404500725,2,3,2442006,8445671,16832477,0.289142923,29,9,1,46,2,512221,245733,266488,51095,106026,512221,1,1967,大阪府大阪市,2701,［元］大阪市議▽不動産会社社長［歴］市議秘書▽党府青年局長▽芦屋大,"business president, education, municipal assembly",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NA,1,0,0,0,0,0,,0,0,0,0,0,16183,LDP,1
HR,2014,柴山昇,Osaka 1,SMD,共産党,5,JCP,0,0,No experience,0,Male,61,60-69,0,Born outside district,0,High school,0,None,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2701,Kinki,0,0,5,30463,177127,403593,0.171983944,3,3,,,,,,,,,,512221,245733,266488,51095,106026,512221,1,1953,兵庫県尼崎市,2808,党１区国政対策委員長［歴］関西中小工業協議会事務局次長▽豊中高,interest group,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,19626,JCP,0
HR,2014,井上英孝,Osaka 1,SMD,維新の党,35,JIP,1,2,"Currently in office, 1 term",0,Male,43,40-49,1,Born inside district,2,Private university,0,None,0,0,0,0,0,0,0,0,1,1,1,0,2,2,2701,Kinki,80000,1,1,75016,177127,403593,0.423515331,1,3,2202932,8445671,16832477,0.26083564,29,8,2,28,0,512221,245733,266488,51095,106026,512221,1,1971,大阪市,2701,［元］大阪市議▽大阪市スポーツ推進委員［歴］市議秘書▽近畿大,"municipal assembly, assembly MP secretary",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,10304,JRP,1
HR,2014,大隈和英,Osaka 10,SMD,自民党,1,LDP,2,0,No experience,0,Male,45,40-49,0,Born outside district,2,Private university,0,None,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2710,Kinki,80000,0,1,53160,179719,314623,0.295795102,2,4,2442006,8445671,16832477,0.289142923,29,9,1,46,8,386294,185773,200521,52559,89055,372168,0.963432,1969,兵庫県,28,医師［歴］高槻病院消化器外科非常勤医▽聖マリアンナ医大,doctor,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,,0,0,0,0,0,16126,LDP,0
HR,2014,浅沼和仁,Osaka 10,SMD,共産党,5,JCP,0,0,No experience,0,Male,53,50-59,0,Born outside district,2,Private university,0,None,1,0,0,0,0,0,0,0,1,0,0,0,4,0,2710,Kinki,0,0,5,14318,179719,314623,0.079668816,4,4,,,,,,,,,,386294,185773,200521,52559,89055,372168,0.963432,1961,大阪府豊中市,2708,党地区副委員長［歴］生活協同組合職員▽党地区常任委員▽立命館大,cooperative employee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,15764,JCP,1
HR,2014,辻元清美,Osaka 10,SMD,民主党,16,DPJ,1,6,"Currently in office, 3+ terms",1,Female,54,50-59,0,Born outside district,2,Private university,0,None,0,0,0,0,0,0,0,0,1,0,0,0,6,6,2710,Kinki,80000,2,4,61725,179719,314623,0.343452835,1,4,1047361,8445671,16832477,0.124011579,29,4,1,26,0,386294,185773,200521,52559,89055,372168,0.963432,1960,"奈良県吉野郡大淀町,大阪府高槻市で育つ",29,［元］副国交相［歴］首相補佐官▽原子力問題調査特別委理事▽早大,"peace activist, business employee",0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,1,0,17131,DPJ,0
HR,2014,松浪健太,Osaka 10,SMD,維新の党,35,JIP,2,6,"Currently in office, 3+ terms",0,Male,43,40-49,0,Born outside district,2,Private university,2,National-level elected politician,0,0,0,0,0,0,0,0,1,0,0,0,6,5,2710,Kinki,80000,1,1,50516,179719,314623,0.281083247,3,4,2202932,8445671,16832477,0.26083564,29,8,2,28,7,386294,185773,200521,52559,89055,372168,0.963432,1971,大阪府泉佐野市,2719,党国会議員団国対委員長［歴］産経新聞記者▽厚労政務官▽内閣政務官▽早大,media (newspaper),0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,松浪,1,1,1,0,1,0,松浪健四郎 (uncle),0,0,0,1,0,14561,JRP,1
HR,2014,佐藤ゆかり,Osaka 11,SMD,自民党,1,LDP,1,1,"Formerly in office, 1 term",1,Female,53,50-59,0,Born outside district,2,Private university,2,National-level elected politician,0,1,0,0,0,0,0,0,1,0,0,0,3,2,2711,Kinki,80000,0,1,73931,213917,390435,0.345606006,1,4,2442006,8445671,16832477,0.289142923,29,9,1,46,0,485664,233012,252652,67595,103359,460707,0.9486126,1961,東京都,13,［元］参院議員［歴］党副幹事長・遊説局長▽経産政務官▽米ニューヨーク大院,"UH, economist",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,横光,0,1,1,0,1,0,横光克彦 (cousin's husband),0,0,0,0,0,12784,LDP,0
HR,2014,三和智之,Osaka 11,SMD,共産党,5,JCP,0,0,No experience,0,Male,39,Under_40,1,Born inside district,0,High school,0,None,1,0,0,0,0,0,0,0,1,0,0,0,2,0,2711,Kinki,0,0,5,20449,213917,390435,0.095593151,4,4,,,,,,,,,,485664,233012,252652,67595,103359,460707,0.9486126,1975,枚方市,2711,党１１区国政対策部長・地区副委員長［歴］設計会社員▽淀川工高,party youth org.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,13275,JCP,1
HR,2014,平野博文,Osaka 11,SMD,民主党,16,DPJ,2,5,"Formerly in office, 3+ terms",0,Male,65,60-69,0,Born outside district,2,Private university,0,None,1,0,0,0,0,0,0,1,1,0,0,0,7,6,2711,Kinki,80000,0,4,61216,213917,390435,0.286167065,2,4,1047361,8445671,16832477,0.124011579,29,4,1,26,4,485664,233012,252652,67595,103359,460707,0.9486126,1949,和歌山県伊都郡かつらぎ町,30,［元］文科相［歴］松下電器社員▽官房長官▽党国対委員長▽中大,"MP secretary, labor union, business employee",0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,,0,1,0,0,0,18557,DPJ,0
HR,2014,伊東信久,Osaka 11,SMD,維新の党,35,JIP,2,2,"Currently in office, 1 term",0,Male,50,50-59,0,Born outside district,1,Local public university,0,None,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2711,Kinki,80000,1,1,58321,213917,390435,0.272633779,3,4,2202932,8445671,16832477,0.26083564,29,8,2,28,8,485664,233012,252652,67595,103359,460707,0.9486126,1964,兵庫県神戸市,2801,医師▽伊東くりにっく院長［歴］財務金融委理事▽大阪市大院,doctor,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,NA,0,0,0,0,0,0,,0,0,0,0,0,10181,JRP,0
